cover	cover	1
create	create	1
crime	crime	1
cultural	cultural	1
culture	culture	1
cup	cup	1
current	current	1
customer	customer	1
cut	cut	1
dark	dark	1
data	data	1
daughter	daughter	1
day	day	1
dead	dead	1
deal	deal	1
death	death	1
debate	debate	1
decade	decade	1
decide	decide	1
decision	decision	1
deep	deep	1
defense	defense	1
degree	degree	1
Democrat	Democrat	1
democratic	democratic	1
describe	describe	1
design	design	1
despite	despite	1
detail	detail	1
determine	determine	1
develop	develop	1
development	development	1
die	die	1
difference	difference	1
different	different	1
difficult	difficult	1
dinner	dinner	1
direction	direction	1
director	director	1
discover	discover	1
discuss	discuss	1
discussion	discussion	1
disease	disease	1
doctor	doctor	1
dog	dog	1
door	door	1
down	down	1
draw	draw	1
dream	dream	1
drive	drive	1
drop	drop	1
drug	drug	1
during	during	1
early	early	1
east	east	1
easy	easy	1
eat	eat	1
economic	economic	1
economy	economy	1
edge	edge	1
education	education	1
effect	effect	1
effort	effort	1
eight	eight	1
either	either	1
election	election	1
else	else	1
employee	employee	1
end	end	1
energy	energy	1
enjoy	enjoy	1
enough	enough	1
enter	enter	1
entire	entire	1
environment	environment	1
environmental	environmental	1
especially	especially	1
establish	establish	1
even	even	1
evening	evening	1
event	event	1
ever	ever	1
every	every	1
everybody	everybody	1
everyone	everyone	1
everything	everything	1
evidence	evidence	1
exactly	exactly	1
example	example	1
executive	executive	1
exist	exist	1
expect	expect	1
experience	experience	1
expert	expert	1
explain	explain	1
eye	eye	1
face	face	1
fact	fact	1
factor	factor	1
fail	fail	1
fall	fall	1
family	family	1
far	far	1
fast	fast	1
father	father	1
fear	fear	1
federal	federal	1
feel	feel	1
feeling	feeling	1
few	few	1
field	field	1
fight	fight	1
figure	figure	1
fill	fill	1
film	film	1
final	final	1
finally	finally	1
financial	financial	1
find	find	1
fine	fine	1
finger	finger	1
finish	finish	1
fire	fire	1
firm	firm	1
first	first	1
fish	fish	1
five	five	1
floor	floor	1
fly	fly	1
focus	focus	1
follow	follow	1
food	food	1
foot	foot	1
for	for	1
force	force	1
foreign	foreign	1
forget	forget	1
form	form	1
former	former	1
forward	forward	1
four	four	1
free	free	1
friend	friend	1
from	from	1
front	front	1
full	full	1
fund	fund	1
future	future	1
game	game	1
garden	garden	1
gas	gas	1
general	general	1
generation	generation	1
get	get	1
girl	girl	1
give	give	1
glass	glass	1
go	go	1
goal	goal	1
good	good	1
government	government	1
great	great	1
green	green	1
ground	ground	1
group	group	1
grow	grow	1
growth	growth	1
guess	guess	1
gun	gun	1
guy	guy	1
hair	hair	1
half	half	1
hand	hand	1
hang	hang	1
happen	happen	1
happy	happy	1
hard	hard	1
have	have	1
he	he	1
head	head	1
health	health	1
hear	hear	1
heart	heart	1
heat	heat	1
heavy	heavy	1
help	help	1
her	her	1
here	here	1
herself	herself	1
high	high	1
himself	himself	1
history	history	1
hold	hold	1
home	home	1
hope	hope	1
hospital	hospital	1
hot	hot	1
hotel	hotel	1
hour	hour	1
house	house	1
how	how	1
however	however	1
huge	huge	1
human	human	1
hundred	hundred	1
husband	husband	1
idea	idea	1
identify	identify	1
if	if	1
image	image	1
imagine	imagine	1
impact	impact	1
important	important	1
improve	improve	1
in	in	1
include	include	1
including	including	1
increase	increase	1
indeed	indeed	1
indicate	indicate	1
individual	individual	1
industry	industry	1
information	information	1
inside	inside	1
instead	instead	1
institution	institution	1
interest	interest	1
interesting	interesting	1
international	international	1
interview	interview	1
into	into	1
investment	investment	1
involve	involve	1
issue	issue	1
item	item	1
its	its	1
itself	itself	1
job	job	1
join	join	1
just	just	1
keep	keep	1
key	key	1
kid	kid	1
kill	kill	1
kind	kind	1
kitchen	kitchen	1
know	know	1
knowledge	knowledge	1
land	land	1
language	language	1
large	large	1
last	last	1
late	late	1
later	later	1
laugh	laugh	1
law	law	1
lawyer	lawyer	1
lay	lay	1
lead	lead	1
leader	leader	1
learn	learn	1
least	least	1
leave	leave	1
left	left	1
leg	leg	1
legal	legal	1
less	less	1
let	let	1
letter	letter	1
level	level	1
lie	lie	1
life	life	1
light	light	1
like	like	1
likely	likely	1
line	line	1
list	list	1
listen	listen	1
little	little	1
live	live	1
local	local	1
long	long	1
look	look	1
lose	lose	1
loss	loss	1
lot	lot	1
love	love	1
low	low	1
machine	machine	1
magazine	magazine	1
main	main	1
maintain	maintain	1
major	major	1
majority	majority	1
make	make	1
man	man	1
manage	manage	1
management	management	1
manager	manager	1
many	many	1
market	market	1
marriage	marriage	1
material	material	1
matter	matter	1
may	may	1
maybe	maybe	1
me	me	1
mean	mean	1
measure	measure	1
media	media	1
medical	medical	1
meet	meet	1
meeting	meeting	1
member	member	1
memory	memory	1
mention	mention	1
message	message	1
method	method	1
middle	middle	1
might	might	1
military	military	1
million	million	1
mind	mind	1
minute	minute	1
miss	miss	1
mission	mission	1
model	model	1
modern	modern	1
moment	moment	1
money	money	1
month	month	1
more	more	1
morning	morning	1
most	most	1
mother	mother	1
mouth	mouth	1
move	move	1
movement	movement	1
movie	movie	1
Mr	Mr	1
Mrs	Mrs	1
much	much	1
music	music	1
must	must	1
my	my	1
myself	myself	1
name	name	1
nation	nation	1
national	national	1
natural	natural	1
nature	nature	1
near	near	1
nearly	nearly	1
necessary	necessary	1
need	need	1
network	network	1
never	never	1
new	new	1
news	news	1
newspaper	newspaper	1
next	next	1
nice	nice	1
night	night	1
no	no	1
none	none	1
nor	nor	1
north	north	1
not	not	1
note	note	1
nothing	nothing	1
notice	notice	1
now	now	1
number	number	1
occur	occur	1
of	of	1
off	off	1
offer	offer	1
office	office	1
officer	officer	1
official	official	1
often	often	1
oh	oh	1
oil	oil	1
ok	ok	1
old	old	1
on	on	1
once	once	1
one	one	1
only	only	1
onto	onto	1
open	open	1
operation	operation	1
opportunity	opportunity	1
option	option	1
or	or	1
order	order	1
organization	organization	1
other	other	1
others	others	1
our	our	1
out	out	1
outside	outside	1
over	over	1
own	own	1
owner	owner	1
page	page	1
pain	pain	1
painting	painting	1
paper	paper	1
parent	parent	1
part	part	1
participant	participant	1
particular	particular	1
particularly	particularly	1
partner	partner	1
party	party	1
pass	pass	1
past	past	1
patient	patient	1
pattern	pattern	1
pay	pay	1
peace	peace	1
people	people	1
per	per	1
perform	perform	1
performance	performance	1
perhaps	perhaps	1
period	period	1
person	person	1
personal	personal	1
phone	phone	1
physical	physical	1
pick	pick	1
picture	picture	1
piece	piece	1
place	place	1
plan	plan	1
plant	plant	1
play	play	1
player	player	1
PM	PM	1
point	point	1
police	police	1
policy	policy	1
political	political	1
politics	politics	1
poor	poor	1
popular	popular	1
population	population	1
position	position	1
positive	positive	1
possible	possible	1
power	power	1
practice	practice	1
prepare	prepare	1
present	present	1
president	president	1
pressure	pressure	1
pretty	pretty	1
prevent	prevent	1
price	price	1
private	private	1
probably	probably	1
problem	problem	1
process	process	1
produce	produce	1
product	product	1
production	production	1
professional	professional	1
professor	professor	1
program	program	1
project	project	1
property	property	1
protect	protect	1
prove	prove	1
provide	provide	1
public	public	1
pull	pull	1
purpose	purpose	1
push	push	1
put	put	1
quality	quality	1
question	question	1
quickly	quickly	1
quite	quite	1
race	race	1
radio	radio	1
raise	raise	1
range	range	1
rate	rate	1
rather	rather	1
reach	reach	1
read	read	1
ready	ready	1
real	real	1
reality	reality	1
realize	realize	1
really	really	1
reason	reason	1
receive	receive	1
recent	recent	1
recently	recently	1
recognize	recognize	1
record	record	1
red	red	1
reduce	reduce	1
reflect	reflect	1
region	region	1
relate	relate	1
relationship	relationship	1
religious	religious	1
remain	remain	1
remember	remember	1
remove	remove	1
report	report	1
represent	represent	1
Republican	Republican	1
require	require	1
research	research	1
resource	resource	1
respond	respond	1
response	response	1
responsibility	responsibility	1
rest	rest	1
result	result	1
return	return	1
reveal	reveal	1
rich	rich	1
right	right	1
rise	rise	1
risk	risk	1
road	road	1
rock	rock	1
role	role	1
room	room	1
rule	rule	1
run	run	1
safe	safe	1
same	same	1
save	save	1
say	say	1
scene	scene	1
school	school	1
science	science	1
scientist	scientist	1
score	score	1
sea	sea	1
season	season	1
seat	seat	1
second	second	1
section	section	1
security	security	1
see	see	1
seek	seek	1
seem	seem	1
sell	sell	1
send	send	1
senior	senior	1
sense	sense	1
series	series	1
serious	serious	1
serve	serve	1
service	service	1
set	set	1
seven	seven	1
several	several	1
sex	sex	1
sexual	sexual	1
shake	shake	1
share	share	1
she	she	1
shoot	shoot	1
short	short	1
shot	shot	1
should	should	1
shoulder	shoulder	1
show	show	1
side	side	1
sign	sign	1
significant	significant	1
similar	similar	1
simple	simple	1
simply	simply	1
since	since	1
sing	sing	1
single	single	1
sister	sister	1
sit	sit	1
site	site	1
situation	situation	1
six	six	1
size	size	1
skill	skill	1
skin	skin	1
small	small	1
smile	smile	1
so	so	1
social	social	1
society	society	1
soldier	soldier	1
some	some	1
somebody	somebody	1
someone	someone	1
something	something	1
sometimes	sometimes	1
son	son	1
song	song	1
soon	soon	1
sort	sort	1
sound	sound	1
source	source	1
south	south	1
southern	southern	1
space	space	1
speak	speak	1
special	special	1
specific	specific	1
speech	speech	1
spend	spend	1
sport	sport	1
spring	spring	1
staff	staff	1
stage	stage	1
stand	stand	1
standard	standard	1
star	star	1
start	start	1
state	state	1
statement	statement	1
station	station	1
stay	stay	1
step	step	1
still	still	1
stock	stock	1
stop	stop	1
store	store	1
story	story	1
strategy	strategy	1
street	street	1
strong	strong	1
structure	structure	1
student	student	1
study	study	1
stuff	stuff	1
style	style	1
subject	subject	1
success	success	1
successful	successful	1
such	such	1
suddenly	suddenly	1
suffer	suffer	1
suggest	suggest	1
summer	summer	1
support	support	1
sure	sure	1
surface	surface	1
system	system	1
table	table	1
take	take	1
talk	talk	1
task	task	1
tax	tax	1
teach	teach	1
teacher	teacher	1
team	team	1
technology	technology	1
television	television	1
tell	tell	1
ten	ten	1
tend	tend	1
term	term	1
test	test	1
than	than	1
thank	thank	1
that	that	1
the	the	1
their	their	1
them	them	1
themselves	themselves	1
then	then	1
theory	theory	1
there	there	1
these	these	1
they	they	1
thing	thing	1
think	think	1
third	third	1
this	this	1
those	those	1
though	though	1
thought	thought	1
thousand	thousand	1
threat	threat	1
three	three	1
through	through	1
throughout	throughout	1
throw	throw	1
thus	thus	1
time	time	1
today	today	1
together	together	1
tonight	tonight	1
too	too	1
top	top	1
total	total	1
tough	tough	1
toward	toward	1
town	town	1
trade	trade	1
traditional	traditional	1
training	training	1
travel	travel	1
treat	treat	1
treatment	treatment	1
tree	tree	1
trial	trial	1
trip	trip	1
trouble	trouble	1
true	true	1
truth	truth	1
try	try	1
turn	turn	1
TV	TV	1
two	two	1
type	type	1
under	under	1
understand	understand	1
unit	unit	1
until	until	1
up	up	1
upon	upon	1
usually	usually	1
value	value	1
various	various	1
very	very	1
victim	victim	1
view	view	1
violence	violence	1
visit	visit	1
voice	voice	1
vote	vote	1
wait	wait	1
walk	walk	1
wall	wall	1
want	want	1
war	war	1
watch	watch	1
water	water	1
way	way	1
weapon	weapon	1
wear	wear	1
week	week	1
weight	weight	1
well	well	1
west	west	1
western	western	1
whatever	whatever	1
where	where	1
whether	whether	1
white	white	1
whole	whole	1
whom	whom	1
whose	whose	1
why	why	1
wide	wide	1
wife	wife	1
will	will	1
win	win	1
wind	wind	1
window	window	1
wish	wish	1
with	with	1
within	within	1
without	without	1
woman	woman	1
wonder	wonder	1
word	word	1
work	work	1
worker	worker	1
world	world	1
worry	worry	1
would	would	1
write	write	1
writer	writer	1
wrong	wrong	1
yard	yard	1
year	year	1
young	young	1
